Gen,NbVert,T_Min,T_Avg,T_Max,V_Min,V_Avg,V_Max,T_mutat,T_eval,T_valid,T_total
308,1164,0.02,0.35,0.56,0.02,0.44,0.56,0.88,1.22,0.27,740.83
309,1161,0.01,0.37,0.56,0.02,0.43,0.54,1.23,1.52,0.33,743.92
310,1157,0.01,0.36,0.56,0.02,0.45,0.56,1.16,1.98,0.35,747.40
311,1168,0.01,0.35,0.56,0.02,0.45,0.57,0.92,1.04,0.40,749.76
312,1159,0.02,0.36,0.56,0.02,0.40,0.53,1.10,1.70,0.35,752.90
313,1164,0.01,0.34,0.56,0.02,0.42,0.54,0.88,2.07,0.48,756.33
314,1159,0.01,0.33,0.56,0.02,0.45,0.57,0.84,1.53,0.44,759.14
315,1160,0.01,0.34,0.56,0.02,0.44,0.55,1.14,1.44,0.22,761.95
316,1159,0.01,0.35,0.56,0.15,0.44,0.56,0.95,1.88,0.27,765.06
317,1164,0.02,0.35,0.56,0.18,0.44,0.54,0.95,1.21,0.31,767.53
318,1167,0.01,0.33,0.56,0.16,0.46,0.59,1.09,1.76,0.22,770.60
319,1158,0.01,0.34,0.56,0.17,0.44,0.56,0.87,2.59,0.35,774.41
320,1169,0.02,0.35,0.55,0.17,0.43,0.55,0.94,1.43,0.48,777.26
321,1171,0.01,0.38,0.58,0.17,0.45,0.57,1.02,1.23,0.27,779.78
322,1173,0.01,0.38,0.57,0.19,0.41,0.53,0.91,2.34,0.23,783.27
323,1167,0.01,0.38,0.57,0.16,0.41,0.52,0.73,1.80,0.51,786.31
324,1171,0.01,0.38,0.58,0.17,0.46,0.56,1.05,1.23,0.39,788.99
325,1176,0.01,0.37,0.57,0.14,0.45,0.55,0.86,2.16,0.23,792.23
326,1176,0.01,0.38,0.57,0.11,0.43,0.55,0.69,1.81,0.50,795.23
327,1180,0.01,0.35,0.57,0.18,0.46,0.59,1.23,1.30,0.25,798.01
328,1174,0.01,0.36,0.57,0.15,0.42,0.55,0.95,1.87,0.39,801.21
329,1169,0.01,0.37,0.57,0.18,0.44,0.55,0.75,1.51,0.32,803.79
330,1164,0.01,0.34,0.57,0.18,0.43,0.55,1.08,1.79,0.23,806.90
331,1167,0.01,0.34,0.57,0.16,0.43,0.53,0.91,2.38,0.23,810.42
332,1160,0.01,0.38,0.57,0.15,0.43,0.54,0.71,1.52,0.41,813.07
333,1144,0.01,0.39,0.57,0.15,0.44,0.54,1.19,1.72,0.21,816.19
334,1158,0.02,0.35,0.57,0.18,0.47,0.56,0.83,1.86,0.50,819.38
335,1166,0.01,0.38,0.58,0.17,0.45,0.58,0.92,1.28,0.34,821.92
336,1158,0.01,0.39,0.59,0.15,0.40,0.51,1.05,1.78,0.22,824.97
337,1155,0.01,0.33,0.56,0.17,0.44,0.54,0.82,2.48,0.22,828.48
338,1157,0.01,0.38,0.58,0.15,0.44,0.53,0.69,2.28,0.51,831.96
339,1162,0.01,0.37,0.57,0.15,0.46,0.58,0.69,1.26,0.26,834.17
340,1162,0.01,0.38,0.56,0.16,0.42,0.53,0.91,2.28,0.22,837.59
341,1161,0.01,0.38,0.56,0.13,0.42,0.54,0.73,1.78,0.52,840.63
342,1160,0.01,0.36,0.56,0.14,0.40,0.51,1.06,1.28,0.31,843.28
343,1161,0.01,0.36,0.56,0.16,0.42,0.54,1.14,1.90,0.22,846.55
344,1171,0.02,0.35,0.56,0.17,0.42,0.55,0.67,1.59,0.52,849.32
345,1166,0.01,0.37,0.56,0.15,0.45,0.58,1.41,1.14,0.23,852.10
346,1165,0.02,0.36,0.57,0.15,0.44,0.56,0.81,2.43,0.23,855.57
347,1162,0.01,0.36,0.56,0.14,0.41,0.52,0.76,1.48,0.51,858.33
348,1167,0.01,0.35,0.56,0.17,0.45,0.55,1.47,1.21,0.24,861.24
349,1161,0.01,0.38,0.57,0.17,0.43,0.54,0.99,2.51,0.37,865.11
350,1164,0.01,0.33,0.56,0.15,0.42,0.53,0.89,1.95,0.54,868.50
351,1164,0.01,0.37,0.56,0.15,0.44,0.57,0.87,1.33,0.45,871.16
352,1161,0.01,0.37,0.56,0.15,0.42,0.53,1.09,2.06,0.28,874.58
353,1163,0.02,0.37,0.56,0.15,0.43,0.54,0.81,2.65,0.45,878.49
354,1171,0.01,0.37,0.56,0.12,0.47,0.59,0.80,1.44,0.52,881.25
355,1168,0.01,0.36,0.56,0.17,0.46,0.58,1.34,1.27,0.37,884.23
356,1159,0.01,0.36,0.56,0.02,0.43,0.54,0.92,2.26,0.47,887.87
357,1161,0.02,0.37,0.56,0.02,0.39,0.50,0.91,1.37,0.34,890.49
358,1163,0.01,0.35,0.56,0.02,0.44,0.57,1.08,1.98,0.26,893.82
359,1168,0.01,0.35,0.56,0.02,0.44,0.56,0.81,1.41,0.40,896.44
360,1167,0.02,0.37,0.58,0.02,0.42,0.54,1.07,1.96,0.38,899.85
361,1167,0.01,0.36,0.57,0.02,0.41,0.53,0.76,2.58,0.51,903.70
362,1162,0.01,0.37,0.58,0.14,0.42,0.55,0.83,1.43,0.33,906.29
363,1172,0.01,0.37,0.58,0.18,0.41,0.52,1.15,1.84,0.31,909.58
364,1157,0.01,0.36,0.57,0.19,0.44,0.55,1.08,1.53,0.49,912.69
365,1157,0.01,0.37,0.57,0.18,0.42,0.53,1.00,1.29,0.29,915.26
366,1160,0.01,0.36,0.57,0.16,0.44,0.56,1.21,2.37,0.24,919.08
367,1165,0.01,0.35,0.57,0.16,0.42,0.54,0.74,1.38,0.24,921.45
368,1163,0.01,0.36,0.57,0.18,0.41,0.52,1.19,2.14,0.29,925.05
369,1157,0.01,0.38,0.58,0.17,0.44,0.57,0.87,1.73,0.47,928.12
370,1157,0.02,0.37,0.58,0.02,0.42,0.52,1.24,1.39,0.33,931.07
371,1165,0.01,0.36,0.57,0.15,0.44,0.56,0.85,2.91,0.31,935.14
372,1158,0.01,0.37,0.57,0.02,0.42,0.54,0.75,1.93,0.49,938.31
373,1158,0.01,0.38,0.59,0.13,0.42,0.54,1.00,1.37,0.40,941.09
374,1164,0.01,0.34,0.56,0.14,0.45,0.58,1.16,2.53,0.43,945.20
375,1154,0.01,0.36,0.56,0.18,0.41,0.52,0.81,2.11,0.47,948.59
376,1156,0.01,0.34,0.57,0.18,0.43,0.54,0.91,1.27,0.23,951.00
377,1169,0.01,0.34,0.57,0.18,0.45,0.56,0.79,2.25,0.51,954.55
378,1173,0.01,0.39,0.59,0.14,0.43,0.55,0.82,1.36,0.35,957.08
379,1169,0.01,0.38,0.57,0.14,0.41,0.52,1.15,2.04,0.26,960.53
380,1173,0.01,0.38,0.58,0.16,0.46,0.58,0.87,1.73,0.50,963.64
381,1167,0.01,0.37,0.57,0.14,0.44,0.56,1.12,1.50,0.24,966.50
382,1162,0.01,0.37,0.57,0.15,0.40,0.52,0.77,2.00,0.48,969.75
383,1160,0.01,0.37,0.57,0.15,0.44,0.58,0.90,1.17,0.45,972.27
384,1158,0.02,0.38,0.58,0.17,0.43,0.54,1.13,1.99,0.26,975.65
385,1162,0.02,0.37,0.57,0.15,0.43,0.56,0.69,1.92,0.56,978.81
386,1166,0.01,0.36,0.57,0.19,0.44,0.57,1.24,1.30,0.30,981.66
387,1170,0.01,0.35,0.57,0.19,0.47,0.59,0.97,2.79,0.24,985.65
388,1163,0.01,0.35,0.57,0.16,0.43,0.56,0.76,1.90,0.53,988.84
389,1163,0.01,0.34,0.57,0.13,0.42,0.55,1.02,1.36,0.41,991.64
390,1167,0.01,0.37,0.57,0.13,0.43,0.54,1.21,2.58,0.32,995.75
391,1175,0.01,0.37,0.57,0.15,0.42,0.54,0.86,1.94,0.54,999.09
392,1171,0.01,0.36,0.57,0.17,0.42,0.53,0.86,1.26,0.24,1001.44
393,1175,0.01,0.38,0.58,0.15,0.44,0.58,0.84,2.08,0.45,1004.83
394,1169,0.01,0.36,0.56,0.19,0.40,0.51,0.73,1.39,0.47,1007.41
395,1160,0.01,0.38,0.57,0.02,0.41,0.54,1.15,2.21,0.36,1011.14
396,1168,0.01,0.37,0.57,0.03,0.42,0.55,0.94,1.76,0.49,1014.33
397,1165,0.01,0.37,0.56,0.02,0.43,0.57,1.13,1.27,0.24,1016.97
398,1165,0.02,0.37,0.56,0.03,0.45,0.59,0.81,1.94,0.50,1020.22
399,1171,0.01,0.37,0.56,0.03,0.42,0.55,0.92,1.17,0.49,1022.79
400,1170,0.01,0.38,0.58,0.02,0.45,0.57,1.20,2.15,0.33,1026.47
401,1166,0.01,0.37,0.56,0.02,0.43,0.55,0.81,2.01,0.48,1029.78
402,1162,0.01,0.38,0.57,0.02,0.43,0.55,1.07,1.39,0.27,1032.52
403,1163,0.01,0.38,0.57,0.02,0.44,0.60,0.95,2.72,0.27,1036.46
404,1168,0.01,0.39,0.58,0.03,0.42,0.54,0.83,2.03,0.52,1039.83
405,1156,0.02,0.39,0.58,0.02,0.44,0.57,1.14,1.44,0.34,1042.75
406,1167,0.01,0.37,0.58,0.03,0.43,0.55,1.29,2.66,0.29,1046.99
407,1170,0.01,0.39,0.58,0.02,0.43,0.55,0.79,2.01,0.54,1050.33
408,1170,0.01,0.39,0.58,0.14,0.42,0.55,1.17,1.22,0.24,1052.96
409,1175,0.01,0.38,0.58,0.15,0.45,0.58,1.01,2.65,0.48,1057.09
410,1173,0.02,0.40,0.60,0.14,0.47,0.60,0.91,1.50,0.41,1059.91
411,1174,0.01,0.38,0.57,0.16,0.43,0.54,1.23,2.13,0.41,1063.67
412,1169,0.02,0.40,0.58,0.15,0.45,0.57,1.06,2.14,0.60,1067.49
413,1163,0.01,0.40,0.59,0.14,0.44,0.57,0.96,1.38,0.27,1070.10
414,1169,0.01,0.39,0.58,0.15,0.42,0.53,0.91,2.92,0.32,1074.24
415,1172,0.01,0.38,0.58,0.10,0.44,0.57,0.84,2.05,0.53,1077.66
416,1165,0.01,0.39,0.58,0.17,0.43,0.55,1.18,1.30,0.22,1080.36
417,1162,0.02,0.37,0.58,0.15,0.43,0.55,0.89,2.09,0.54,1083.88
418,1163,0.01,0.39,0.59,0.03,0.42,0.55,0.89,1.36,0.48,1086.62
419,1166,0.02,0.39,0.60,0.16,0.44,0.57,1.20,2.39,0.24,1090.44
420,1164,0.01,0.37,0.58,0.19,0.47,0.59,0.77,1.51,0.52,1093.23
421,1170,0.02,0.38,0.57,0.16,0.45,0.58,1.32,1.79,0.23,1096.58
422,1166,0.01,0.35,0.58,0.14,0.44,0.55,1.03,2.19,0.56,1100.36
423,1173,0.01,0.38,0.58,0.17,0.45,0.58,0.65,1.52,0.50,1103.03
424,1174,0.01,0.35,0.58,0.16,0.40,0.51,1.15,2.57,0.38,1107.12
425,1181,0.01,0.35,0.58,0.16,0.43,0.56,0.84,1.79,0.59,1110.34
426,1174,0.01,0.37,0.58,0.16,0.46,0.58,1.11,1.35,0.27,1113.07
427,1169,0.01,0.37,0.58,0.16,0.43,0.53,0.95,2.56,0.53,1117.12
428,1174,0.01,0.38,0.58,0.15,0.45,0.56,0.96,1.43,0.33,1119.84
429,1173,0.02,0.41,0.60,0.14,0.46,0.60,1.09,2.31,0.41,1123.65
430,1179,0.01,0.38,0.58,0.14,0.45,0.56,1.15,3.02,0.26,1128.08
431,1174,0.01,0.38,0.58,0.14,0.44,0.56,0.75,1.88,0.54,1131.25
432,1181,0.02,0.37,0.57,0.16,0.46,0.58,1.65,1.54,0.31,1134.75
433,1166,0.01,0.39,0.59,0.13,0.44,0.55,0.86,1.86,0.54,1138.01
434,1174,0.01,0.35,0.57,0.14,0.44,0.56,1.37,1.42,0.24,1141.05
435,1162,0.01,0.35,0.58,0.13,0.43,0.57,1.06,1.52,0.54,1144.17
436,1165,0.01,0.37,0.57,0.18,0.46,0.58,1.26,1.36,0.40,1147.18
437,1172,0.02,0.37,0.57,0.18,0.47,0.58,0.72,1.83,0.56,1150.29
438,1174,0.02,0.37,0.57,0.15,0.44,0.56,1.54,1.27,0.44,1153.54
439,1177,0.01,0.38,0.59,0.16,0.46,0.59,1.03,2.09,0.60,1157.27
440,1173,0.01,0.39,0.61,0.16,0.47,0.59,1.29,1.43,0.32,1160.31
441,1175,0.01,0.38,0.60,0.14,0.43,0.55,1.30,2.86,0.25,1164.72
442,1173,0.01,0.36,0.59,0.13,0.44,0.56,0.70,1.69,0.55,1167.67
443,1170,0.01,0.37,0.60,0.16,0.46,0.59,1.38,1.87,0.40,1171.32
444,1163,0.01,0.38,0.59,0.19,0.46,0.58,0.79,2.04,0.52,1174.66
445,1172,0.02,0.38,0.59,0.17,0.44,0.54,1.13,1.47,0.33,1177.59
446,1166,0.01,0.38,0.59,0.16,0.43,0.55,1.08,2.28,0.51,1181.46
447,1166,0.01,0.37,0.59,0.16,0.46,0.57,0.92,1.45,0.52,1184.36
448,1166,0.01,0.37,0.59,0.16,0.45,0.56,1.14,2.55,0.24,1188.28
449,1172,0.01,0.38,0.59,0.17,0.46,0.58,0.73,1.52,0.57,1191.10
450,1166,0.01,0.39,0.60,0.12,0.44,0.56,1.27,1.86,0.25,1194.48
451,1159,0.01,0.36,0.59,0.15,0.44,0.56,0.79,2.18,0.52,1197.96
452,1174,0.01,0.36,0.59,0.13,0.42,0.54,1.18,1.50,0.25,1200.90
453,1170,0.02,0.40,0.60,0.17,0.46,0.57,1.01,1.89,0.60,1204.40
454,1158,0.02,0.39,0.59,0.20,0.47,0.59,1.06,1.44,0.27,1207.18
455,1166,0.02,0.40,0.59,0.16,0.41,0.52,1.01,3.18,0.24,1211.61
456,1176,0.01,0.38,0.59,0.15,0.44,0.57,0.73,1.81,0.56,1214.71
457,1174,0.01,0.38,0.59,0.12,0.42,0.55,1.50,1.57,0.27,1218.04
458,1173,0.01,0.37,0.59,0.16,0.46,0.59,0.91,2.30,0.62,1221.87
459,1173,0.01,0.37,0.59,0.16,0.44,0.55,0.94,1.65,0.50,1224.97
460,1180,0.02,0.40,0.61,0.15,0.47,0.56,1.26,2.13,0.41,1228.77
461,1183,0.01,0.38,0.59,0.16,0.43,0.53,1.49,2.66,0.37,1233.29
462,1182,0.01,0.38,0.60,0.14,0.42,0.52,1.11,2.14,0.59,1237.13
463,1183,0.01,0.39,0.60,0.16,0.46,0.58,0.77,1.44,0.42,1239.77
464,1183,0.01,0.36,0.59,0.16,0.45,0.56,1.24,2.87,0.47,1244.35
465,1168,0.01,0.37,0.59,0.16,0.49,0.63,0.94,2.43,0.56,1248.28
466,1172,0.01,0.38,0.59,0.16,0.44,0.57,0.80,1.72,0.46,1251.26
467,1186,0.01,0.35,0.59,0.15,0.41,0.53,1.02,2.00,0.49,1254.78
468,1180,0.01,0.37,0.59,0.18,0.44,0.57,0.85,2.07,0.57,1258.27
469,1179,0.02,0.36,0.59,0.17,0.44,0.56,1.16,1.36,0.27,1261.07
470,1179,0.01,0.38,0.59,0.19,0.42,0.56,0.94,2.27,0.55,1264.83
471,1174,0.01,0.36,0.59,0.17,0.45,0.58,0.77,1.36,0.46,1267.43
472,1178,0.01,0.38,0.59,0.17,0.44,0.55,0.97,2.29,0.56,1271.25
473,1165,0.01,0.37,0.59,0.18,0.48,0.61,0.98,1.32,0.39,1273.95
474,1173,0.01,0.36,0.59,0.16,0.44,0.57,1.18,2.54,0.46,1278.13
475,1170,0.01,0.38,0.62,0.17,0.46,0.59,0.84,2.06,0.58,1281.60
476,1169,0.01,0.40,0.63,0.16,0.50,0.61,1.10,1.44,0.33,1284.47
477,1174,0.01,0.37,0.61,0.15,0.45,0.56,0.85,2.65,0.43,1288.40
478,1172,0.02,0.36,0.60,0.19,0.46,0.58,0.81,1.79,0.39,1291.39
479,1167,0.01,0.38,0.60,0.14,0.47,0.60,1.13,2.09,0.25,1294.85
480,1176,0.01,0.39,0.60,0.16,0.44,0.56,1.13,2.20,0.55,1298.73
481,1175,0.02,0.37,0.60,0.15,0.48,0.59,0.86,1.47,0.45,1301.51
482,1173,0.01,0.38,0.60,0.13,0.47,0.58,1.11,2.41,0.41,1305.44
483,1182,0.01,0.38,0.60,0.16,0.50,0.62,1.13,1.98,0.56,1309.11
484,1175,0.02,0.40,0.60,0.15,0.45,0.56,0.85,1.41,0.34,1311.71
485,1178,0.01,0.36,0.60,0.17,0.42,0.52,0.99,2.52,0.46,1315.69
486,1175,0.01,0.34,0.60,0.18,0.47,0.58,0.93,1.57,0.36,1318.55
487,1173,0.01,0.37,0.60,0.14,0.46,0.57,1.17,2.54,0.35,1322.62
488,1182,0.02,0.38,0.60,0.15,0.41,0.51,0.75,2.81,0.65,1326.84
489,1191,0.01,0.36,0.60,0.12,0.48,0.60,0.74,1.38,0.51,1329.46
490,1179,0.01,0.36,0.60,0.11,0.44,0.57,0.94,1.78,0.56,1332.73
491,1173,0.01,0.37,0.60,0.12,0.47,0.60,1.08,1.40,0.40,1335.61
492,1180,0.01,0.34,0.60,0.13,0.48,0.59,1.18,3.18,0.46,1340.43
493,1174,0.02,0.36,0.60,0.11,0.45,0.55,1.06,3.06,0.51,1345.06
494,1173,0.01,0.38,0.60,0.18,0.48,0.59,0.87,1.75,0.61,1348.28
495,1181,0.01,0.37,0.60,0.13,0.48,0.58,1.41,1.90,0.29,1351.88
496,1174,0.01,0.39,0.60,0.14,0.49,0.60,0.96,3.48,0.37,1356.69
497,1182,0.01,0.40,0.61,0.16,0.47,0.57,0.86,2.06,0.62,1360.23
498,1177,0.02,0.40,0.61,0.12,0.48,0.59,1.22,1.69,0.27,1363.41
499,1180,0.01,0.35,0.60,0.13,0.48,0.59,0.92,2.14,0.61,1367.07
