Gen,NbVert,T_Min,T_Avg,T_Max,V_Min,V_Avg,V_Max,T_mutat,T_eval,T_valid,T_total
308,1147,0.01,0.34,0.57,0.12,0.42,0.54,0.69,2.24,0.50,751.13
309,1143,0.01,0.36,0.57,0.13,0.41,0.53,0.71,1.15,0.21,753.20
310,1146,0.01,0.33,0.57,0.02,0.41,0.56,0.78,2.60,0.41,756.99
311,1149,0.02,0.35,0.57,0.02,0.42,0.54,0.63,1.64,0.53,759.79
312,1154,0.02,0.38,0.57,0.12,0.41,0.55,1.00,1.84,0.32,762.95
313,1155,0.01,0.35,0.57,0.13,0.38,0.51,0.83,2.10,0.55,766.43
314,1157,0.02,0.34,0.57,0.02,0.39,0.51,0.72,1.51,0.35,769.00
315,1155,0.01,0.38,0.58,0.02,0.43,0.56,0.98,2.29,0.38,772.66
316,1159,0.01,0.35,0.57,0.02,0.41,0.53,0.71,2.90,0.49,776.76
317,1141,0.01,0.35,0.56,0.02,0.42,0.54,0.63,1.79,0.35,779.53
318,1152,0.01,0.34,0.57,0.02,0.44,0.57,0.91,2.46,0.46,783.36
319,1152,0.01,0.34,0.57,0.02,0.41,0.53,0.67,2.73,0.52,787.28
320,1147,0.01,0.35,0.56,0.02,0.41,0.56,0.68,1.28,0.43,789.68
321,1145,0.01,0.34,0.57,0.01,0.43,0.57,0.97,2.16,0.21,793.02
322,1143,0.01,0.34,0.57,0.02,0.42,0.55,0.66,1.34,0.33,795.36
323,1150,0.01,0.35,0.57,0.02,0.39,0.53,0.97,1.96,0.33,798.64
324,1152,0.01,0.34,0.57,0.02,0.41,0.56,0.76,2.45,0.48,802.32
325,1156,0.01,0.34,0.57,0.02,0.40,0.54,0.62,1.48,0.38,804.79
326,1157,0.01,0.34,0.56,0.02,0.41,0.54,0.91,2.24,0.24,808.19
327,1155,0.01,0.34,0.57,0.02,0.38,0.53,0.57,1.89,0.52,811.17
328,1157,0.01,0.34,0.57,0.02,0.41,0.56,0.83,1.47,0.23,813.71
329,1151,0.01,0.36,0.57,0.12,0.44,0.57,0.91,2.39,0.48,817.49
330,1148,0.01,0.36,0.57,0.11,0.44,0.57,0.66,1.44,0.39,819.98
331,1144,0.01,0.37,0.56,0.02,0.45,0.57,0.97,2.29,0.20,823.45
332,1149,0.01,0.38,0.58,0.02,0.40,0.52,0.58,1.48,0.49,826.00
333,1160,0.01,0.36,0.58,0.02,0.43,0.56,1.25,1.72,0.23,829.20
334,1148,0.01,0.35,0.56,0.02,0.44,0.57,0.77,2.34,0.49,832.80
335,1143,0.01,0.37,0.57,0.02,0.43,0.56,0.82,1.46,0.28,835.36
336,1153,0.01,0.34,0.57,0.02,0.40,0.52,0.87,2.19,0.40,838.82
337,1155,0.01,0.35,0.57,0.02,0.42,0.55,0.66,2.23,0.49,842.21
338,1160,0.01,0.34,0.57,0.02,0.42,0.58,0.96,1.31,0.25,844.72
339,1144,0.01,0.34,0.57,0.12,0.43,0.57,0.88,2.47,0.20,848.28
340,1153,0.01,0.37,0.57,0.11,0.39,0.51,0.60,1.67,0.52,851.08
341,1146,0.01,0.34,0.57,0.11,0.42,0.57,0.99,1.85,0.26,854.18
342,1152,0.01,0.35,0.57,0.02,0.39,0.51,0.59,1.66,0.49,856.92
343,1157,0.01,0.35,0.57,0.02,0.41,0.56,1.04,1.55,0.31,859.82
344,1148,0.01,0.32,0.56,0.02,0.40,0.54,0.71,2.10,0.47,863.09
345,1157,0.01,0.34,0.57,0.02,0.43,0.57,0.72,1.32,0.49,865.62
346,1152,0.01,0.34,0.57,0.02,0.44,0.58,0.94,2.18,0.21,868.95
347,1153,0.01,0.37,0.59,0.02,0.40,0.51,0.73,2.06,0.50,872.23
348,1146,0.02,0.33,0.57,0.02,0.43,0.57,1.14,1.32,0.24,874.93
349,1148,0.00,0.34,0.57,0.02,0.43,0.54,0.70,2.04,0.48,878.15
350,1144,0.01,0.35,0.57,0.02,0.43,0.54,0.65,1.29,0.51,880.60
351,1149,0.01,0.35,0.57,0.02,0.44,0.58,0.98,2.30,0.22,884.09
352,1155,0.01,0.36,0.57,0.01,0.42,0.56,0.61,1.43,0.50,886.64
353,1161,0.02,0.36,0.57,0.02,0.40,0.55,1.01,1.84,0.42,889.91
354,1151,0.01,0.39,0.57,0.02,0.44,0.57,0.70,2.48,0.48,893.57
355,1152,0.01,0.35,0.57,0.02,0.43,0.58,0.61,1.38,0.62,896.18
356,1148,0.01,0.34,0.57,0.02,0.40,0.54,0.85,2.64,0.37,900.04
357,1147,0.01,0.35,0.57,0.02,0.41,0.54,0.53,1.83,0.49,902.89
358,1149,0.01,0.36,0.57,0.02,0.43,0.57,1.04,1.72,0.34,906.00
359,1141,0.01,0.34,0.57,0.02,0.47,0.61,0.77,2.02,0.45,909.24
360,1156,0.01,0.33,0.57,0.02,0.42,0.56,0.88,1.07,0.24,911.44
361,1161,0.01,0.35,0.57,0.12,0.43,0.55,0.86,1.85,0.44,914.59
362,1147,0.01,0.35,0.57,0.11,0.44,0.57,0.94,1.46,0.22,917.23
363,1147,0.02,0.35,0.57,0.11,0.44,0.60,0.76,1.71,0.45,920.15
364,1154,0.01,0.33,0.57,0.10,0.45,0.59,0.92,1.60,0.21,922.88
365,1153,0.01,0.35,0.57,0.02,0.43,0.57,0.91,1.56,0.51,925.85
366,1161,0.02,0.37,0.58,0.02,0.42,0.56,1.03,1.48,0.28,928.64
367,1156,0.01,0.34,0.57,0.10,0.42,0.56,0.53,1.52,0.51,931.20
368,1153,0.01,0.34,0.57,0.02,0.42,0.56,1.04,1.78,0.40,934.43
369,1157,0.01,0.37,0.57,0.02,0.43,0.58,0.59,1.92,0.50,937.44
370,1156,0.01,0.34,0.57,0.01,0.44,0.59,0.92,1.45,0.26,940.07
371,1161,0.01,0.33,0.57,0.02,0.43,0.56,0.82,2.08,0.53,943.49
372,1151,0.01,0.35,0.57,0.02,0.43,0.56,0.97,1.33,0.21,946.00
373,1155,0.01,0.37,0.58,0.11,0.43,0.55,0.73,1.81,0.53,949.07
374,1152,0.01,0.35,0.57,0.11,0.43,0.56,1.10,1.19,0.26,951.61
375,1157,0.01,0.38,0.58,0.11,0.44,0.57,0.88,1.94,0.51,954.95
376,1152,0.01,0.36,0.57,0.10,0.43,0.55,0.89,1.40,0.28,957.52
377,1154,0.01,0.35,0.57,0.12,0.44,0.57,0.85,1.65,0.52,960.53
378,1149,0.01,0.38,0.60,0.10,0.46,0.59,1.08,1.26,0.24,963.12
379,1152,0.02,0.35,0.57,0.12,0.43,0.53,0.81,3.51,0.29,967.74
380,1158,0.01,0.37,0.57,0.12,0.47,0.59,0.57,2.05,0.51,970.87
381,1154,0.01,0.36,0.57,0.14,0.44,0.56,1.00,1.62,0.22,973.71
382,1152,0.01,0.38,0.58,0.11,0.43,0.55,0.87,2.06,0.51,977.16
383,1166,0.01,0.35,0.56,0.11,0.44,0.57,0.99,1.30,0.23,979.68
384,1146,0.01,0.38,0.58,0.11,0.43,0.55,0.80,2.06,0.48,983.01
385,1161,0.01,0.36,0.57,0.01,0.43,0.55,0.90,1.40,0.29,985.61
386,1152,0.02,0.34,0.56,0.02,0.43,0.58,0.66,2.53,0.53,989.32
387,1157,0.01,0.34,0.56,0.02,0.41,0.55,0.68,1.79,0.30,992.09
388,1158,0.01,0.34,0.56,0.02,0.41,0.53,0.91,2.37,0.23,995.59
389,1152,0.01,0.34,0.56,0.14,0.44,0.57,0.76,1.39,0.29,998.03
390,1158,0.01,0.35,0.56,0.13,0.43,0.57,0.93,2.47,0.22,1001.66
391,1150,0.01,0.36,0.58,0.02,0.42,0.55,0.69,1.43,0.26,1004.03
392,1157,0.01,0.33,0.56,0.02,0.41,0.56,1.04,2.77,0.29,1008.13
393,1150,0.01,0.33,0.55,0.02,0.42,0.56,0.61,1.58,0.49,1010.81
394,1148,0.01,0.35,0.56,0.02,0.41,0.56,1.21,1.97,0.21,1014.21
395,1153,0.02,0.35,0.56,0.02,0.41,0.56,0.64,1.57,0.36,1016.78
396,1163,0.01,0.35,0.56,0.01,0.43,0.56,0.90,2.61,0.28,1020.57
397,1159,0.02,0.34,0.56,0.02,0.43,0.56,0.61,1.66,0.55,1023.39
398,1147,0.01,0.35,0.56,0.02,0.44,0.57,0.87,2.12,0.26,1026.65
399,1160,0.01,0.37,0.56,0.02,0.44,0.59,0.58,1.59,0.41,1029.23
400,1153,0.00,0.35,0.56,0.02,0.45,0.58,1.00,2.26,0.24,1032.72
401,1156,0.01,0.36,0.55,0.01,0.41,0.54,0.77,1.41,0.26,1035.16
402,1149,0.01,0.36,0.56,0.02,0.43,0.55,0.93,2.69,0.27,1039.05
403,1157,0.01,0.34,0.55,0.16,0.39,0.52,0.53,1.61,0.51,1041.71
404,1155,0.01,0.37,0.57,0.14,0.41,0.52,0.79,2.22,0.22,1044.94
405,1153,0.01,0.36,0.56,0.19,0.44,0.60,0.65,1.46,0.50,1047.55
406,1154,0.01,0.33,0.56,0.13,0.41,0.56,1.13,2.05,0.38,1051.11
407,1160,0.01,0.32,0.54,0.10,0.41,0.54,0.61,2.01,0.51,1054.24
408,1153,0.01,0.38,0.58,0.13,0.44,0.58,1.10,1.45,0.29,1057.08
409,1146,0.01,0.35,0.56,0.10,0.44,0.60,0.63,1.73,0.50,1059.94
410,1145,0.01,0.36,0.56,0.12,0.44,0.59,0.89,1.95,0.27,1063.05
411,1144,0.01,0.35,0.56,0.12,0.41,0.54,0.58,1.60,0.49,1065.72
412,1151,0.02,0.36,0.56,0.13,0.43,0.56,0.99,1.92,0.37,1069.00
413,1159,0.01,0.34,0.57,0.11,0.42,0.56,0.76,1.69,0.53,1071.99
414,1157,0.01,0.36,0.56,0.10,0.43,0.55,1.02,1.76,0.42,1075.19
415,1161,0.01,0.36,0.56,0.11,0.45,0.56,0.65,1.96,0.56,1078.36
416,1153,0.01,0.38,0.56,0.12,0.44,0.57,1.08,1.60,0.23,1081.28
417,1146,0.01,0.38,0.56,0.02,0.42,0.56,0.69,2.78,0.50,1085.25
418,1153,0.01,0.37,0.56,0.02,0.40,0.56,0.72,1.57,0.26,1087.80
419,1154,0.02,0.39,0.58,0.11,0.44,0.60,1.04,2.29,0.40,1091.53
420,1160,0.01,0.37,0.57,0.12,0.44,0.60,0.66,1.98,0.52,1094.70
421,1153,0.01,0.38,0.57,0.13,0.42,0.54,1.07,1.59,0.22,1097.57
422,1165,0.01,0.37,0.57,0.12,0.44,0.58,0.89,2.10,0.55,1101.11
423,1152,0.01,0.39,0.58,0.11,0.44,0.57,0.77,1.46,0.30,1103.63
424,1166,0.01,0.39,0.56,0.11,0.43,0.56,0.81,2.38,0.56,1107.38
425,1164,0.01,0.36,0.56,0.11,0.42,0.53,0.76,1.58,0.36,1110.09
426,1163,0.01,0.37,0.56,0.02,0.44,0.56,1.08,2.32,0.26,1113.76
427,1150,0.02,0.41,0.59,0.02,0.42,0.54,0.89,2.15,0.57,1117.37
428,1155,0.01,0.40,0.58,0.02,0.43,0.58,0.75,1.53,0.30,1119.94
429,1159,0.02,0.39,0.58,0.02,0.44,0.58,0.79,2.19,0.49,1123.42
430,1152,0.00,0.38,0.58,0.02,0.41,0.53,0.83,1.52,0.35,1126.11
431,1151,0.01,0.39,0.59,0.02,0.43,0.55,0.74,2.65,0.54,1130.03
432,1147,0.01,0.37,0.58,0.02,0.46,0.58,0.61,1.62,0.45,1132.71
433,1150,0.01,0.36,0.58,0.02,0.41,0.54,0.95,2.57,0.22,1136.45
434,1155,0.01,0.35,0.58,0.12,0.44,0.57,0.57,1.44,0.24,1138.71
435,1152,0.01,0.34,0.58,0.02,0.44,0.55,0.93,2.61,0.33,1142.58
436,1151,0.01,0.37,0.58,0.14,0.48,0.61,0.60,2.49,0.56,1146.24
437,1163,0.01,0.39,0.58,0.12,0.45,0.59,0.87,1.34,0.25,1148.70
438,1158,0.01,0.37,0.58,0.11,0.43,0.56,0.85,1.99,0.54,1152.08
439,1156,0.01,0.38,0.58,0.11,0.45,0.58,0.86,1.35,0.28,1154.57
440,1162,0.01,0.37,0.58,0.11,0.41,0.54,0.90,1.61,0.56,1157.65
441,1159,0.01,0.34,0.58,0.11,0.43,0.56,0.98,1.36,0.28,1160.28
442,1163,0.01,0.36,0.58,0.13,0.42,0.54,0.77,2.31,0.57,1163.92
443,1152,0.01,0.35,0.58,0.13,0.45,0.57,0.72,1.49,0.38,1166.50
444,1158,0.01,0.38,0.58,0.11,0.44,0.59,0.91,2.47,0.36,1170.25
445,1151,0.01,0.34,0.58,0.10,0.41,0.55,0.65,1.82,0.46,1173.17
446,1155,0.01,0.36,0.58,0.02,0.44,0.58,1.00,1.71,0.25,1176.14
447,1161,0.01,0.35,0.58,0.02,0.44,0.56,0.94,1.63,0.55,1179.26
448,1150,0.01,0.38,0.58,0.02,0.45,0.60,1.12,1.42,0.24,1182.04
449,1155,0.01,0.36,0.58,0.02,0.44,0.57,1.01,2.20,0.56,1185.81
450,1166,0.01,0.38,0.58,0.02,0.44,0.57,0.79,1.47,0.59,1188.65
451,1158,0.01,0.34,0.58,0.02,0.44,0.57,0.89,2.82,0.25,1192.61
452,1158,0.01,0.36,0.58,0.02,0.43,0.57,0.77,2.03,0.57,1195.99
453,1155,0.01,0.37,0.60,0.02,0.44,0.57,1.15,1.75,0.36,1199.24
454,1157,0.01,0.38,0.59,0.11,0.42,0.57,1.03,2.08,0.52,1202.88
455,1151,0.01,0.35,0.58,0.12,0.41,0.53,0.87,1.43,0.25,1205.43
456,1154,0.01,0.36,0.58,0.12,0.44,0.57,1.04,2.18,0.54,1209.21
457,1153,0.01,0.36,0.58,0.02,0.40,0.55,0.69,1.50,0.29,1211.69
458,1155,0.01,0.35,0.58,0.02,0.46,0.59,0.68,2.99,0.37,1215.73
459,1164,0.01,0.38,0.58,0.02,0.44,0.55,0.83,1.75,0.42,1218.73
460,1164,0.01,0.37,0.58,0.02,0.45,0.58,1.09,2.44,0.33,1222.60
461,1168,0.01,0.38,0.58,0.02,0.39,0.51,0.91,2.25,0.56,1226.31
462,1164,0.01,0.38,0.58,0.12,0.42,0.53,1.10,1.46,0.31,1229.18
463,1171,0.01,0.37,0.58,0.11,0.41,0.55,0.96,1.93,0.56,1232.63
464,1172,0.01,0.34,0.58,0.12,0.43,0.57,1.14,1.81,0.48,1236.07
465,1166,0.01,0.34,0.58,0.13,0.43,0.57,1.05,2.52,0.33,1239.97
466,1162,0.00,0.36,0.58,0.15,0.44,0.56,0.79,1.70,0.27,1242.73
467,1154,0.01,0.38,0.58,0.12,0.41,0.53,1.04,2.39,0.25,1246.41
468,1164,0.01,0.35,0.58,0.10,0.41,0.55,0.63,1.71,0.28,1249.03
469,1153,0.01,0.36,0.58,0.11,0.41,0.53,0.97,2.92,0.34,1253.25
470,1168,0.01,0.34,0.58,0.02,0.46,0.59,0.59,2.48,0.66,1256.99
471,1162,0.00,0.35,0.58,0.11,0.43,0.57,1.07,1.50,0.28,1259.85
472,1171,0.01,0.36,0.58,0.12,0.46,0.60,0.97,2.22,0.62,1263.65
473,1161,0.01,0.35,0.58,0.12,0.46,0.59,0.85,1.63,0.32,1266.45
474,1163,0.01,0.36,0.58,0.12,0.41,0.54,0.84,2.50,0.58,1270.36
475,1166,0.01,0.35,0.58,0.12,0.46,0.57,0.66,1.72,0.38,1273.13
476,1171,0.02,0.37,0.58,0.12,0.43,0.55,0.93,2.82,0.28,1277.16
477,1160,0.01,0.35,0.58,0.13,0.43,0.55,0.58,1.92,0.60,1280.26
478,1162,0.02,0.36,0.58,0.12,0.46,0.59,1.07,2.02,0.29,1283.64
479,1167,0.01,0.37,0.58,0.02,0.43,0.56,0.99,2.28,0.56,1287.48
480,1174,0.01,0.35,0.58,0.02,0.45,0.57,1.04,1.54,0.34,1290.41
481,1160,0.01,0.35,0.58,0.03,0.45,0.58,0.97,2.02,0.57,1293.96
482,1162,0.01,0.38,0.58,0.11,0.44,0.56,1.19,1.53,0.36,1297.04
483,1156,0.01,0.36,0.58,0.10,0.45,0.58,1.04,2.32,0.57,1300.96
484,1165,0.01,0.39,0.60,0.02,0.44,0.57,0.91,1.54,0.31,1303.72
485,1163,0.01,0.36,0.58,0.02,0.45,0.58,0.71,2.14,0.57,1307.14
486,1159,0.01,0.36,0.58,0.02,0.41,0.53,0.83,1.54,0.34,1309.85
487,1166,0.01,0.35,0.58,0.02,0.45,0.57,0.98,2.29,0.59,1313.71
488,1176,0.01,0.38,0.59,0.01,0.44,0.56,0.80,1.46,0.26,1316.23
489,1165,0.01,0.38,0.58,0.13,0.45,0.58,0.94,2.15,0.55,1319.87
490,1169,0.01,0.38,0.58,0.02,0.47,0.60,0.98,1.61,0.35,1322.80
491,1169,0.01,0.37,0.58,0.02,0.44,0.55,0.84,2.00,0.65,1326.30
492,1170,0.01,0.37,0.58,0.02,0.43,0.56,1.06,1.52,0.32,1329.20
493,1161,0.02,0.37,0.58,0.02,0.43,0.57,0.83,3.07,0.32,1333.42
494,1164,0.01,0.37,0.58,0.11,0.45,0.59,0.85,1.63,0.56,1336.46
495,1163,0.01,0.37,0.58,0.11,0.43,0.54,1.12,2.04,0.26,1339.88
496,1175,0.01,0.38,0.58,0.11,0.42,0.54,1.02,2.52,0.62,1344.04
497,1179,0.01,0.41,0.60,0.13,0.47,0.59,0.68,1.77,0.42,1346.92
498,1164,0.01,0.41,0.59,0.18,0.46,0.58,0.93,2.86,0.46,1351.17
499,1169,0.01,0.37,0.57,0.19,0.42,0.54,0.89,3.43,0.43,1355.93
